Age,AnnualIncome,SpendingScore,OnlineShoppingFrequency,CreditCardUsage,CustomerValueScore,CustomerID,Gender
24,30010,47.0,6,4.23,14.390159400252923,9301,Male
44,119999,35.0,1,1.01,38.47664702937579,9302,Female
58,70006,81.0,1,0.59,54.52188666238412,9303,Male
48,70003,65.0,1,5.6,49.37924059701624,9304,Male
45,69997,81.0,3,10.13,57.37213575467755,9305,Female
62,119997,30.0,1,21.74,47.26452022245554,9306,Female
37,69999,81.0,1,3.73,61.8971131835068,9307,Female
23,30001,53.0,9,0.53,21.419222836513683,9308,Female
36,69996,66.0,9,11.29,39.307403048240644,9309,Male
67,119988,19.0,1,9.45,35.596565239630856,9310,Male
44,70002,78.0,10,13.64,43.21812616139017,9311,Male
20,30000,49.0,6,0.28,26.452554988139966,9312,Male
52,120007,35.0,10,17.27,34.92958889175094,9313,Female
54,70005,67.0,10,22.66,52.504895142895776,9314,Female
22,30006,48.0,6,3.82,27.308585081285592,9315,Male
48,70000,67.0,10,23.51,64.28680712950617,9316,Female
18,30001,47.0,5,8.5,20.849133362918437,9317,Male
64,120002,34.0,2,14.23,53.970475724532164,9318,Female
27,30000,47.0,7,12.02,19.045481041363505,9319,Male
54,70004,77.0,10,8.34,61.42622362314056,9320,Female
55,120000,22.0,10,20.22,46.01020197631439,9321,Female
46,120000,37.0,10,1.9,29.77321494853082,9322,Male
30,70017,66.0,2,7.97,54.40322382663942,9323,Male
78,119988,11.0,10,14.14,29.272974845862816,9324,Male
22,29999,60.0,3,2.21,22.917167845779826,9325,Male
40,69987,59.0,1,5.53,46.33637599837315,9326,Female
62,120012,5.0,10,8.99,51.767945942248595,9327,Male
43,70002,77.0,10,10.01,50.019257743506344,9328,Male
56,120013,31.0,10,15.74,44.59054994467423,9329,Female
66,120005,46.0,10,3.59,38.59008189738621,9330,Female
55,120001,43.0,1,6.03,21.56819345986332,9331,Male
44,69993,89.0,1,20.56,57.466095233871414,9332,Female
33,29994,61.0,1,2.24,22.941586032422883,9333,Male
61,119992,13.0,1,4.08,41.62668099294708,9334,Male
52,70000,66.0,10,7.45,45.38195343206603,9335,Female
67,119999,39.0,1,13.42,43.0818151263836,9336,Male
48,70007,71.0,3,2.51,51.763165657007725,9337,Male
26,29991,50.0,9,0.62,28.385579350934357,9338,Female
45,69995,73.0,5,7.52,44.07276054864195,9339,Female
49,69993,70.0,7,8.18,52.31377552733296,9340,Male
53,70003,75.0,1,17.74,49.205137429877595,9341,Female
25,29999,48.0,4,0.6,22.0086281886308,9342,Female
23,30004,57.0,10,0.19,18.95389063127736,9343,Male
20,30012,55.0,4,0.86,19.43001723580187,9344,Female
31,29999,46.0,8,1.48,23.102504495495815,9345,Male
66,120006,26.0,1,8.25,27.841935613394426,9346,Female
53,119996,21.0,10,1.42,33.495992426037674,9347,Female
56,119995,34.0,1,2.59,33.84260637535931,9348,Male
51,69991,66.0,10,10.62,64.8446722911947,9349,Male
18,29992,42.0,8,9.45,16.667600365182594,9350,Male
55,119996,28.0,1,23.49,22.509440370185494,9351,Male
62,69990,74.0,7,5.77,54.66408607416231,9352,Male
78,119991,21.0,10,9.57,37.445664747172344,9353,Male
56,69979,74.0,9,19.23,48.108913043853,9354,Female
73,119992,15.0,9,12.23,45.709358209577104,9355,Male
30,70005,80.0,1,20.44,61.17321442522681,9356,Female
18,30002,50.0,1,4.55,22.37875995915766,9357,Female
31,29994,58.0,10,6.68,28.9089945438553,9358,Female
40,69998,58.0,10,0.99,59.79438627884997,9359,Female
74,119992,43.0,3,21.61,36.57492200392911,9360,Male
76,119989,28.0,10,14.68,46.280133899160035,9361,Female
68,119999,27.0,7,24.24,5.80404413680975,9362,Female
31,70001,56.0,10,16.87,54.2426889518441,9363,Male
80,120021,27.0,1,6.11,41.183540674691976,9364,Female
61,120005,39.0,5,11.01,54.16523486439194,9365,Male
60,119991,27.0,9,1.49,25.318172683375685,9366,Male
39,70005,77.0,5,10.47,57.56397800176916,9367,Male
64,120003,28.0,4,6.15,43.18269089904968,9368,Male
57,119997,30.0,10,5.81,40.244773137043346,9369,Female
27,69996,52.0,10,5.83,61.20824502440922,9370,Male
56,119988,36.0,10,5.13,45.80753911925074,9371,Female
32,30003,47.0,3,0.64,26.08774010975358,9372,Male
75,120014,33.0,1,8.61,27.353226528773043,9373,Female
24,29998,50.0,1,5.47,21.91717515701822,9374,Male
23,30001,45.0,10,0.17,25.64423743774695,9375,Female
61,70001,73.0,10,0.5,50.40656818651444,9376,Female
38,70003,77.0,10,7.9,48.92803134664817,9377,Male
56,69989,89.0,9,6.55,45.677870006240596,9378,Male
46,69990,71.0,7,2.82,39.13270926921804,9379,Male
55,69998,81.0,10,11.21,61.05559457227196,9380,Female
25,29996,52.0,4,7.65,19.43186532740385,9381,Male
60,70005,72.0,10,4.24,42.080143159691794,9382,Male
53,120017,32.0,3,2.39,37.74584601301041,9383,Female
73,120004,30.0,1,7.38,39.71497082085167,9384,Male
61,120012,35.0,10,22.15,30.944407341494333,9385,Female
57,69989,78.0,1,5.54,51.601130583836614,9386,Male
27,29996,43.0,4,2.4,8.946502363047221,9387,Male
48,70010,70.0,10,10.13,59.03706829308069,9388,Male
26,30002,50.0,1,3.8,31.06265519698621,9389,Male
26,29990,53.0,2,12.62,16.12692514990709,9390,Female
23,30000,51.0,1,1.04,18.042150113219805,9391,Female
46,69993,87.0,6,6.21,53.11988689306815,9392,Female
70,119983,53.0,10,23.29,41.155502484886924,9393,Male
63,119993,36.0,10,1.33,33.11360290996085,9394,Male
45,70001,74.0,6,21.8,53.93462974098624,9395,Female
43,70010,65.0,10,7.41,55.17505243616685,9396,Female
36,69997,62.0,1,5.58,45.14465626000001,9397,Male
39,70003,72.0,10,15.67,45.36383127040263,9398,Male
49,70005,83.0,4,1.72,59.070810332007156,9399,Male
33,29989,54.0,1,9.86,20.710222394152726,9400,Female
47,70003,62.0,10,0.68,62.47833164773024,9401,Female
36,69999,72.0,1,13.37,46.608688029530725,9402,Female
80,120004,36.0,1,25.81,33.628007189776035,9403,Female
39,69996,61.0,1,10.63,53.13747448033345,9404,Female
51,119990,45.0,10,8.84,39.76632397190782,9405,Male
30,30000,49.0,7,10.6,20.508038593450053,9406,Female
21,29996,37.0,4,7.51,16.9411606890364,9407,Female
27,29991,48.0,1,9.39,19.695752399985363,9408,Female
23,30004,56.0,6,1.3,19.79331397595415,9409,Male
30,29997,49.0,2,11.69,18.39378616941044,9410,Male
58,119998,24.0,1,0.59,36.367570879608195,9411,Male
28,29997,44.0,1,2.86,28.86125798334872,9412,Female
45,70003,61.0,5,5.6,50.36642604714182,9413,Male
28,29992,54.0,8,11.12,18.443673928478233,9414,Male
30,29998,49.0,4,3.45,18.037191613212052,9415,Female
54,69999,70.0,1,1.35,45.08996285200591,9416,Female
26,29999,56.0,10,8.77,18.764567516483563,9417,Male
45,70001,71.0,10,1.67,44.201661445089584,9418,Female
29,30005,49.0,1,4.23,15.408419313357994,9419,Male
52,70002,59.0,10,12.92,38.68116906763977,9420,Female
72,120001,37.0,10,0.13,47.73132626563847,9421,Male
75,120000,30.0,1,14.62,54.318464981759575,9422,Male
42,69995,64.0,7,4.33,43.39756947342268,9423,Female
63,119993,42.0,1,27.13,46.31164679237126,9424,Female
75,119978,20.0,2,21.56,42.44189027323802,9425,Female
59,120003,36.0,10,12.93,36.03574192957497,9426,Female
46,69998,55.0,9,3.52,49.51407474490319,9427,Male
47,70000,63.0,10,8.39,30.827604141024178,9428,Female
18,29994,45.0,1,0.9,24.99574797308593,9429,Male
63,120003,21.0,1,12.19,18.832357434370476,9430,Female
36,70005,61.0,10,11.16,43.7788491010616,9431,Female
30,30000,48.0,2,2.32,19.75752069225587,9432,Female
28,30000,45.0,10,5.38,19.233697233003472,9433,Female
37,70016,75.0,10,5.77,41.974335841090785,9434,Female
72,119988,56.0,1,17.86,39.18202222919286,9435,Male
29,30003,45.0,4,2.8,19.327516077991337,9436,Female
75,120004,26.0,7,29.97,42.03818333909736,9437,Female
54,119997,32.0,10,9.87,21.422699348616813,9438,Male
30,30001,48.0,1,1.47,11.793099421989515,9439,Female
29,69992,52.0,4,3.69,43.485452810082606,9440,Male
60,69988,81.0,1,4.62,36.58324353222268,9441,Female
52,120012,34.0,1,11.03,37.62017256953366,9442,Female
59,119996,39.0,10,8.01,46.88214990844162,9443,Male
28,30000,48.0,1,4.81,14.13184803726601,9444,Male
48,70003,77.0,3,15.55,37.86955985955301,9445,Male
20,30002,48.0,1,15.93,22.0952536737673,9446,Male
78,120001,45.0,10,0.5,40.71000655703496,9447,Male
24,30001,48.0,1,5.72,14.723379207037702,9448,Female
71,120008,27.0,1,24.14,33.29368468235347,9449,Male
36,70001,74.0,7,0.51,58.29853445831983,9450,Male
69,120002,21.0,1,5.18,16.969218239124885,9451,Female
54,119993,38.0,1,0.13,47.0677379860173,9452,Male
72,119995,42.0,1,2.84,37.08581980969635,9453,Female
29,69991,61.0,2,3.9,51.31666476060862,9454,Male
41,69991,71.0,1,13.94,52.416314584713284,9455,Female
77,119985,22.0,5,8.66,23.999937622524296,9456,Male
71,120007,30.0,3,17.3,46.67273017184803,9457,Female
25,29994,50.0,5,3.8,23.3113149107981,9458,Male
19,30004,54.0,10,0.95,23.561610797900812,9459,Female
67,119986,19.0,4,4.63,58.686827233450074,9460,Female
25,30005,45.0,8,0.35,16.03563583868828,9461,Male
46,69995,64.0,1,0.07,58.92565297408067,9462,Male
25,30004,56.0,7,1.82,10.339674207400202,9463,Male
47,69995,84.0,1,1.82,38.06222616494976,9464,Male
40,70002,78.0,7,0.05,49.37700757856246,9465,Female
77,120008,27.0,1,29.15,34.86137488084512,9466,Male
18,29997,46.0,9,2.25,23.787475746687427,9467,Male
25,30004,41.0,5,2.65,23.62709413578883,9468,Female
49,69996,61.0,1,17.54,57.647732209653974,9469,Female
20,29999,42.0,7,2.15,19.79738808236534,9470,Female
29,30004,38.0,4,9.92,17.809425363475416,9471,Male
79,120000,47.0,1,16.85,41.67763977931938,9472,Male
43,70002,65.0,5,9.15,43.095942895976066,9473,Male
74,119993,38.0,1,6.13,49.785864438298766,9474,Female
46,70014,69.0,10,18.12,50.786632123382525,9475,Female
28,30005,59.0,5,0.39,23.06768064592594,9476,Female
68,119995,29.0,10,16.83,49.075316680031825,9477,Male
23,29995,46.0,1,1.5,27.097278403989193,9478,Male
80,120005,33.0,1,7.88,31.361115376242864,9479,Male
42,69991,63.0,10,2.41,40.77922719025692,9480,Female
25,30006,51.0,1,11.15,21.85170133664423,9481,Male
66,120011,35.0,1,16.98,41.510878066568196,9482,Female
61,119996,32.0,1,8.12,25.303414412554112,9483,Male
61,119993,29.0,10,16.88,43.10355990143848,9484,Female
48,70006,74.0,1,8.35,56.83058860268523,9485,Male
31,29993,53.0,1,1.19,13.936714336883432,9486,Female
39,30008,49.0,5,4.51,17.054198060055292,9487,Male
69,119995,46.0,9,0.23,24.04173356513543,9488,Female
28,30003,42.0,3,0.57,16.06959400595996,9489,Female
27,30015,44.0,1,3.9,18.83700380782257,9490,Female
25,29997,54.0,5,1.36,15.399238842711572,9491,Male
41,70002,65.0,10,11.69,50.039850431516705,9492,Female
53,119993,25.0,1,2.45,34.24931294314682,9493,Female
77,120004,37.0,4,9.71,49.50433883234871,9494,Female
37,70006,71.0,1,6.96,45.142826330181926,9495,Female
26,29999,54.0,10,4.63,17.015139860494422,9496,Female
46,70000,70.0,7,7.04,50.481936250749655,9497,Male
45,70003,78.0,1,1.53,44.43872009023843,9498,Female
47,70005,64.0,1,10.98,58.807423373329456,9499,Male
53,120011,35.0,1,7.01,31.132848499011583,9500,Female
38,69993,66.0,1,1.33,55.70987684938461,9501,Male
43,69997,75.0,10,7.29,63.094804090323706,9502,Male
72,119979,21.0,6,6.78,43.612568395919595,9503,Male
55,120001,32.0,10,8.02,20.828512458558194,9504,Female
72,119997,33.0,1,2.13,31.998377089553152,9505,Female
30,70002,68.0,10,7.66,46.115760188290295,9506,Male
28,30004,51.0,4,0.26,16.663451972645206,9507,Female
70,120015,33.0,1,16.08,43.68124004430079,9508,Female
60,69993,75.0,10,17.8,63.30314648172946,9509,Male
34,30001,54.0,5,0.34,8.790420327455434,9510,Female
67,119991,32.0,1,19.72,43.503477167034106,9511,Female
67,119998,33.0,5,9.95,32.60368634736209,9512,Male
30,29997,44.0,4,3.82,18.612757453245123,9513,Male
43,69992,69.0,3,9.96,42.917379511965294,9514,Male
22,29990,49.0,1,4.02,14.064348338583379,9515,Male
29,29997,50.0,5,3.36,14.234578341301088,9516,Male
64,120000,51.0,3,17.75,44.465303239331874,9517,Female
29,69993,73.0,10,6.43,40.29128087731111,9518,Male
26,29993,52.0,8,5.8,25.403903627773108,9519,Male
18,29995,45.0,8,3.42,18.3448783289596,9520,Male
73,119993,29.0,10,0.05,39.267946565439956,9521,Female
46,120015,39.0,2,8.22,46.40682503928372,9522,Female
44,70022,71.0,10,10.17,43.38114481476255,9523,Male
49,69999,73.0,1,5.26,58.24094280072371,9524,Male
79,120021,36.0,6,9.14,26.864610763145784,9525,Female
75,119983,28.0,8,6.47,51.776349208487204,9526,Female
72,119994,19.0,1,1.5,39.53165674231921,9527,Female
18,30004,54.0,7,2.61,26.900694694342576,9528,Female
67,120000,26.0,1,31.25,25.424047916107693,9529,Female
48,70004,70.0,7,1.51,30.801210292354504,9530,Female
78,120009,30.0,5,19.36,46.61869326750042,9531,Female
24,29995,51.0,4,4.8,26.984717281164105,9532,Male
28,29999,50.0,3,4.39,21.288004286990645,9533,Female
45,70007,80.0,1,0.11,42.0130775492058,9534,Male
25,29990,49.0,7,10.39,17.40864890863176,9535,Male
74,120017,24.0,1,6.13,39.671501746235855,9536,Male
72,120003,16.0,10,12.8,35.76339124076021,9537,Female
43,119999,29.0,1,16.6,49.44191828866002,9538,Male
40,70001,68.0,10,15.93,39.06200137725827,9539,Female
18,30004,50.0,7,1.32,26.397324658288756,9540,Female
70,119984,17.0,1,14.97,35.527361947484685,9541,Male
53,120002,42.0,1,13.7,31.790254319376743,9542,Male
43,70009,79.0,10,3.64,54.47186264179621,9543,Female
20,30003,42.0,7,0.15,16.32919066939493,9544,Male
33,69999,64.0,10,10.34,43.35195551714697,9545,Male
45,69994,76.0,7,5.53,32.917641999362495,9546,Female
69,120006,46.0,10,10.56,55.58311791587223,9547,Female
24,29995,47.0,1,12.82,20.176317759858645,9548,Male
64,119994,22.0,1,4.03,37.02856901884169,9549,Male
48,70008,87.0,1,13.57,55.468745334482875,9550,Male
58,119993,26.0,1,12.23,58.6070909605308,9551,Female
22,30007,46.0,10,11.12,10.245497666053096,9552,Male
57,69996,88.0,2,7.84,51.85613173122925,9553,Female
80,119995,42.0,1,11.98,56.05461435344296,9554,Male
55,70003,63.0,4,17.95,53.32680749018524,9555,Male
47,70007,64.0,1,2.22,46.41371240564758,9556,Male
62,119996,39.0,8,19.18,44.42648856557253,9557,Female
34,70001,69.0,2,18.73,50.294686470943,9558,Female
42,69991,76.0,1,17.12,42.51306238602832,9559,Female
55,119995,26.0,10,14.98,43.29044064968876,9560,Female
48,69999,68.0,1,16.9,48.79485283113233,9561,Female
28,30007,47.0,10,4.38,24.568558261712955,9562,Female
80,119996,30.0,2,3.83,54.78242592548891,9563,Male
45,69989,76.0,10,11.1,54.48402588666894,9564,Female
27,30000,51.0,4,7.98,23.681137225825633,9565,Female
55,119994,34.0,1,9.73,51.61237885168731,9566,Female
66,119995,25.0,10,7.43,25.627205124303405,9567,Female
21,30000,52.0,7,10.53,13.482637856092097,9568,Female
62,119986,32.0,1,8.07,35.031135685677924,9569,Male
70,119991,34.0,9,4.32,38.344725866025456,9570,Male
62,119998,46.0,2,4.94,40.17880265009649,9571,Male
26,30001,43.0,10,3.61,18.986733685889252,9572,Male
34,70012,70.0,10,2.93,46.314428942987064,9573,Male
32,70002,69.0,3,2.01,42.79575317365256,9574,Male
68,119988,37.0,1,26.13,37.43507253065731,9575,Male
58,120006,34.0,5,15.62,52.47187729977484,9576,Male
46,70004,56.0,6,10.39,55.986989380473936,9577,Female
25,30003,44.0,10,6.58,23.59092862853967,9578,Female
26,70010,63.0,10,10.52,56.322106547050026,9579,Female
31,30000,44.0,3,3.89,26.146073921485254,9580,Male
27,30000,57.0,7,4.39,8.851616796350095,9581,Male
22,29996,58.0,1,7.34,14.235490281763088,9582,Female
37,70002,76.0,9,4.01,44.874800044408055,9583,Female
69,120011,48.0,5,2.02,52.51228643196258,9584,Male
59,119994,22.0,1,10.43,53.49736823622749,9585,Female
40,70003,74.0,10,6.53,39.87529608916118,9586,Male
49,69991,82.0,5,2.17,54.22603557325327,9587,Male
54,120015,31.0,10,12.84,30.909381179720185,9588,Male
80,119997,39.0,9,24.39,46.912432831802505,9589,Male
36,70006,86.0,2,6.74,49.18387961780394,9590,Male
55,120021,30.0,3,27.59,44.165061244123976,9591,Male
72,119997,32.0,1,0.49,33.59517983950202,9592,Female
39,70002,66.0,10,4.61,59.24759149222881,9593,Female
67,119995,40.0,1,16.0,26.767417202932588,9594,Female
60,120009,38.0,1,11.01,49.46004560682015,9595,Female
44,119986,35.0,1,11.61,40.310604723591375,9596,Male
67,120007,34.0,10,9.12,42.44098470676659,9597,Female
26,29993,55.0,2,12.37,25.400240328573243,9598,Female
33,30001,51.0,4,2.74,17.8509403858431,9599,Male
46,70009,78.0,6,5.41,46.97757867333378,9600,Female
79,119994,36.0,5,1.14,36.48065452498781,9601,Male
65,69983,60.0,1,20.31,44.84309355166361,9602,Female
20,29998,53.0,1,4.87,20.3153883771462,9603,Female
57,120006,22.0,5,9.98,40.00410763375924,9604,Female
31,30003,50.0,3,0.36,14.621316757791943,9605,Male
33,30002,56.0,10,1.61,24.691956670297934,9606,Female
61,120025,22.0,10,6.36,26.61369618997136,9607,Male
44,70003,72.0,3,14.27,56.37546051711243,9608,Male
34,30004,52.0,7,4.97,10.36163710327195,9609,Female
25,30003,55.0,1,6.84,19.89377610361879,9610,Female
20,30003,49.0,6,1.88,20.801344287087883,9611,Female
18,30003,55.0,1,3.88,22.256130080680492,9612,Female
61,120008,36.0,5,3.0,36.09447283411078,9613,Male
38,70000,68.0,1,6.71,54.64058823760011,9614,Female
22,30000,52.0,10,0.31,23.873128176375754,9615,Male
80,120004,42.0,7,6.84,31.292570455417078,9616,Female
23,30000,46.0,4,3.31,19.575463382323232,9617,Female
70,119987,41.0,10,9.0,36.49631829412766,9618,Female
60,70009,83.0,10,27.16,41.70450638113746,9619,Male
38,69992,77.0,1,6.75,39.20690328235872,9620,Male
66,120011,44.0,1,6.98,18.99075743535702,9621,Male
61,120004,30.0,1,0.71,44.055754700663485,9622,Male
38,70006,74.0,10,11.08,42.90224592756758,9623,Male
18,29997,46.0,2,2.16,17.639547111514364,9624,Female
51,70004,71.0,4,2.75,48.38562317598713,9625,Female
23,29998,49.0,4,0.91,20.716065416030652,9626,Female
37,70009,61.0,1,7.67,49.62646765633606,9627,Female
30,69999,75.0,10,15.67,51.060931066915884,9628,Male
38,70007,72.0,7,13.83,29.097895296144856,9629,Male
46,69998,82.0,8,0.65,56.82001020764032,9630,Male
50,120001,44.0,8,17.16,29.293507957509327,9631,Female
79,120010,10.0,1,4.44,39.38439334162075,9632,Male
46,69993,60.0,10,9.24,59.157195553752516,9633,Male
29,29998,56.0,4,0.71,22.376674627137458,9634,Male
50,70009,65.0,1,4.73,49.57648091829009,9635,Female
19,29999,48.0,6,0.24,17.02347151153009,9636,Male
55,69992,76.0,1,1.22,49.92819780621597,9637,Male
54,120010,25.0,1,10.14,51.25214218150751,9638,Male
30,69994,74.0,9,7.36,41.68201512854894,9639,Female
39,69979,62.0,10,8.27,57.722112004688476,9640,Female
65,119988,23.0,1,24.34,56.20039220852314,9641,Female
34,30000,51.0,8,3.35,28.512573290648028,9642,Male
52,119985,44.0,1,6.59,51.89949724491793,9643,Female
59,70005,80.0,10,0.33,65.29590590557984,9644,Male
21,29999,59.0,4,8.43,20.192775843921588,9645,Male
38,69992,71.0,1,5.46,40.411294178533744,9646,Male
25,29997,53.0,7,7.48,23.175859008409848,9647,Female
26,29995,47.0,10,2.74,21.876798480722368,9648,Male
59,120023,19.0,8,12.03,47.60919073318726,9649,Female
40,69990,67.0,5,2.54,50.44123645873269,9650,Female
67,119995,48.0,5,0.19,21.82949085457556,9651,Female
20,29992,44.0,9,1.4,16.96239545039645,9652,Female
64,119989,21.0,1,2.58,33.43230277665343,9653,Female
54,70012,66.0,10,5.24,57.04222854276866,9654,Male
20,30002,41.0,2,1.35,28.374298364570322,9655,Male
61,119990,43.0,10,6.83,51.855938178784726,9656,Female
60,120006,24.0,1,7.79,46.00002677584285,9657,Male
70,120004,25.0,1,14.21,42.26115904716306,9658,Female
26,30004,54.0,8,0.29,20.869617559875763,9659,Male
18,30004,45.0,3,10.33,12.953921009877433,9660,Female
60,120011,22.0,7,5.61,31.31006869436144,9661,Male
51,69983,71.0,1,1.11,46.293326753847055,9662,Female
74,119997,17.0,1,6.76,50.865493893526114,9663,Female
70,119992,27.0,7,36.23,39.18378945258074,9664,Female
70,120007,54.0,5,10.74,43.032616335813216,9665,Female
69,120004,16.0,10,12.94,41.169410571532566,9666,Male
27,30008,45.0,10,7.66,18.81722356390527,9667,Male
46,70008,79.0,10,8.95,54.03944763689448,9668,Male
49,69992,53.0,9,7.8,65.40743852088453,9669,Male
43,70017,63.0,10,2.25,54.03475339703457,9670,Female
30,69988,85.0,1,2.49,42.635806941471564,9671,Female
65,120002,15.0,6,2.79,29.319477251635583,9672,Female
75,119994,40.0,4,6.11,59.0928068360506,9673,Female
39,69999,62.0,1,9.08,51.644347364312885,9674,Male
35,70002,72.0,10,4.3,58.532703248857715,9675,Male
28,29993,47.0,4,1.37,18.11469591408978,9676,Male
79,120014,24.0,1,10.7,58.70916658353203,9677,Male
64,120013,36.0,10,10.63,41.626066697880134,9678,Female
61,119993,12.0,9,0.98,58.11606304935066,9679,Female
51,70000,76.0,1,11.19,48.598004108720865,9680,Male
69,120001,18.0,10,1.57,44.410465075799316,9681,Female
24,30003,48.0,10,3.45,26.26867393109867,9682,Female
56,120008,33.0,3,0.88,43.02786589187051,9683,Male
40,70004,71.0,6,11.53,53.030896661938684,9684,Male
71,119992,28.0,10,23.93,26.311905635433995,9685,Male
35,69994,74.0,1,7.07,59.903628251912444,9686,Female
61,119995,26.0,10,2.72,36.20441557082905,9687,Female
32,70014,61.0,9,7.03,39.20015106382631,9688,Male
35,69995,81.0,8,9.49,50.561577828850325,9689,Female
57,119991,40.0,1,6.21,35.31336226918373,9690,Female
35,70004,78.0,2,6.68,46.47443533883446,9691,Male
52,120001,24.0,10,7.26,59.225996888459626,9692,Male
51,70000,64.0,10,7.86,45.87118848822559,9693,Female
38,70000,66.0,10,0.81,62.07099036903625,9694,Male
54,120007,26.0,10,11.01,44.39622278439957,9695,Male
21,30004,53.0,6,9.58,17.30607581076306,9696,Male
23,30000,46.0,1,4.43,15.77631295604412,9697,Female
18,29995,56.0,8,0.09,26.011245016805855,9698,Male
22,30006,62.0,8,10.46,23.60363619148034,9699,Female
43,69995,72.0,7,14.03,28.97183087681634,9700,Female
