education_level,experience_years,hours_per_week,age,gender,marital_status,location_index,income
20,37,51,20,0,0,3,110978.12832415286
18,2,44,35,0,0,4,43483.667996275195
18,4,47,22,1,1,1,55808.494740996764
19,23,40,31,1,0,1,86224.11132973451
17,33,27,42,1,1,1,97024.16715611944
14,38,55,48,1,0,4,100322.5423967383
12,23,28,38,1,1,3,67564.77600954141
18,35,59,55,1,1,3,107035.47954508192
12,27,40,37,0,0,2,73618.04292265425
12,33,20,31,0,0,0,78516.6672900876
20,15,23,37,1,1,3,66520.76254615797
18,35,29,54,1,1,1,93254.91908298597
15,6,45,63,1,0,2,53454.80541874624
17,17,59,47,1,0,3,70476.31532974195
12,5,22,60,0,1,3,44778.10657184876
18,27,28,58,0,0,0,88706.47164972001
17,38,51,37,1,0,0,93263.5230993584
15,33,22,24,1,0,0,81019.84822977484
18,28,23,22,1,0,3,81238.21338521653
14,3,25,48,1,1,3,50031.13967083756
12,13,28,46,1,0,1,50987.56937674837
15,4,45,32,1,0,4,48604.64964249209
14,24,21,42,0,1,0,66005.796788049
12,38,21,30,0,1,1,86976.80105741556
13,7,40,61,0,0,1,43234.951708600325
16,14,41,41,0,0,2,52770.58529533056
19,18,22,32,1,1,1,68965.46019605402
12,10,54,41,0,0,0,48841.038777251415
15,19,57,43,0,1,4,87966.02659601253
15,35,52,36,1,0,1,85821.2815411536
16,17,34,41,0,0,3,65764.98375285455
18,13,30,36,0,0,3,64731.75816483567
19,37,29,59,0,0,1,105959.86704823536
17,24,55,34,1,0,0,77361.25937851422
12,15,33,22,1,0,4,52527.0238788194
18,17,21,21,1,1,4,73316.44413844543
14,0,56,39,1,0,0,41296.58145678407
17,39,48,27,0,0,3,105934.0271409285
19,0,54,38,1,0,3,52939.33312402542
18,0,39,42,1,0,2,37734.90531253724
17,20,40,23,1,1,1,75724.4515498855
20,24,53,47,0,1,1,87016.60428165748
20,26,52,46,0,0,3,78806.8161528053
12,9,38,28,0,0,1,47266.970793739594
12,11,27,28,0,1,0,43764.08343169868
12,27,50,63,1,0,4,83438.97361634405
19,31,30,44,0,0,2,91254.57110226291
18,32,27,36,1,1,0,93966.75639289214
14,7,44,39,0,1,0,48947.46458275707
13,25,39,45,1,0,0,66657.10598324283
15,1,57,21,0,0,1,46238.87267214195
14,34,26,54,0,1,4,85135.47310538511
18,33,32,36,0,1,2,88886.19412950752
19,5,58,34,0,0,3,61141.64464475512
17,30,29,57,1,0,0,88346.01031747316
14,22,27,53,0,1,0,79339.98490187182
17,11,39,40,1,0,0,52985.314907308224
13,27,36,45,1,1,3,80660.3363273075
18,14,30,28,0,1,1,65651.4445813232
18,18,35,31,0,1,1,76519.81331757989
15,11,56,30,0,0,4,64580.12556975716
19,1,51,41,0,1,1,52817.48954478011
15,10,45,33,1,1,1,56968.15770439927
18,36,56,45,1,0,2,101601.3752032004
15,37,28,47,0,1,2,94080.19748610322
16,24,54,61,1,1,1,84969.45143709172
18,20,22,58,0,0,2,77184.15344403182
14,35,50,56,1,1,4,97207.30248972675
16,8,26,59,0,0,1,51660.89529690106
14,11,21,44,1,0,2,45654.32981074049
16,9,44,34,0,1,3,52072.59446272792
14,4,59,43,0,1,2,42414.96015637132
18,32,31,24,0,1,2,92113.29272069746
12,4,49,52,0,1,3,47177.982059701615
20,15,49,32,1,1,4,73879.11310743986
20,36,48,33,0,0,3,99198.08601973236
16,36,30,38,0,0,4,85869.22353516537
20,28,42,34,1,1,3,90336.08259854403
17,17,36,62,1,1,4,67490.73992487145
16,28,32,43,0,0,4,87580.86859095804
14,5,52,52,1,1,0,49830.04667988991
19,17,20,37,1,1,0,66088.12210836593
15,31,59,37,0,1,2,88976.26214181633
14,30,32,40,0,0,3,81996.20527388179
17,10,57,22,0,0,4,54155.36364527544
19,25,22,26,0,0,0,81689.41427464412
20,27,35,40,0,0,2,88986.27986081157
17,26,26,35,1,1,2,85438.1471044493
16,18,22,46,1,1,2,67296.04291133433
13,26,33,28,0,1,0,78269.89534973804
13,19,35,60,0,0,1,60618.18895919033
20,2,23,25,0,1,2,42238.78730097113
13,15,50,44,0,0,1,58770.754198890354
13,38,32,19,1,1,1,95935.22921661627
14,28,46,40,1,0,1,73968.95746995193
14,14,20,38,0,1,2,54663.52393617118
15,29,44,27,1,1,4,87302.02698447785
18,39,56,55,1,1,1,95646.26172399317
20,0,30,21,0,1,0,56174.615479577405
13,28,28,38,0,1,0,75720.03598664574
15,29,26,54,1,1,1,80545.6061344144
20,39,33,60,1,1,1,113034.61901449181
13,31,49,29,1,1,1,82116.57381783878
12,9,43,63,1,1,0,45766.05109742192
19,26,22,31,0,0,3,87674.11477550279
20,7,58,37,1,0,4,64959.685121921364
18,35,46,64,0,0,3,90695.7195928764
19,34,20,25,1,0,0,92203.68881376582
15,35,57,44,1,0,0,90014.47069430436
15,35,45,54,0,0,2,90982.9599279892
13,24,25,58,0,1,3,73347.3721810516
19,19,31,38,1,1,1,63749.97368277342
13,16,57,52,1,0,1,66396.36012593843
20,22,54,61,0,0,0,80528.60077623009
15,24,29,56,1,1,2,80114.03926058082
12,30,28,32,0,1,3,74158.19702715076
15,5,42,64,0,1,2,47130.16893296742
14,34,49,29,1,1,4,99937.4816758241
17,3,41,51,1,0,2,43895.87674483362
18,39,28,25,0,0,4,99497.92238129578
19,19,38,54,0,1,3,73942.15975108127
13,0,27,47,0,0,1,41208.2404097074
17,25,23,20,0,0,4,71596.76485155537
17,33,24,47,0,1,1,95204.44643724657
16,9,38,46,0,1,2,46778.855873111796
18,22,37,18,1,1,2,70679.83285522921
14,23,48,33,1,1,3,69580.31199632952
15,12,38,59,0,0,1,55531.97107816315
20,28,25,48,1,1,3,97061.42213349238
15,26,24,27,0,1,4,75664.5551157177
14,30,24,47,0,0,2,83132.41844752282
13,9,27,60,0,1,2,45616.72124015104
16,30,46,43,1,1,2,88255.32269146464
15,38,56,29,1,0,2,102497.20177539911
19,9,57,57,0,1,2,66818.70174415458
18,23,56,22,0,1,4,83958.22628957852
17,32,37,26,1,0,4,82311.68106232867
13,13,45,28,1,1,3,52751.00293241928
14,34,35,64,0,1,0,88760.31824247072
20,33,41,40,0,0,2,97131.26265297427
20,16,42,34,1,0,2,70698.10063754776
16,20,22,60,1,1,0,66173.87434490956
14,31,22,30,0,1,3,86630.41943679968
13,2,31,34,0,1,4,39815.12457075645
19,14,42,40,0,1,2,72674.00012375032
17,7,30,56,0,0,3,65931.8695723612
18,31,48,26,0,0,0,80069.4516462961
12,37,25,35,0,0,4,88912.87539665887
12,25,35,35,1,1,4,70919.552831926
13,29,53,47,1,0,3,87545.98561630114
14,8,56,59,1,1,1,57476.43967216871
12,31,30,61,0,1,1,78849.18370596672
16,10,30,43,0,0,1,54814.633520950294
14,21,44,35,1,0,0,72806.06850750938
12,33,38,38,1,0,1,85646.99202805746
19,17,51,58,0,1,3,84970.68511325844
17,18,27,58,1,0,4,73488.22628714915
20,17,31,59,1,1,3,75259.06994386837
14,36,54,50,0,0,3,89149.11093350501
20,17,25,60,1,1,2,76735.59894292905
20,11,40,31,1,0,0,59310.77653960424
12,3,45,27,1,1,4,40053.92641510666
14,26,20,45,0,1,2,83165.23952378797
17,4,36,31,0,0,0,50952.47080053439
19,5,54,36,1,1,4,51224.577809907045
15,12,46,43,1,0,2,49293.87351879579
16,22,21,27,0,1,1,61930.61833544889
20,24,55,34,0,0,3,83350.0243569228
17,3,20,51,0,0,1,43638.08323794653
18,31,29,31,0,1,4,96776.63750992756
18,14,50,43,0,0,2,70869.18164212839
15,25,56,51,1,1,2,82938.43616496885
15,10,24,36,0,1,2,49154.470924408255
15,8,32,41,1,0,3,48763.52482243844
16,10,43,48,1,0,2,54175.9313785487
16,1,46,57,0,1,0,50174.61214915088
19,26,20,23,0,1,0,78235.81971573299
20,25,39,37,0,1,0,77512.5059701934
13,7,27,56,1,1,1,45022.69896833757
18,20,22,62,0,1,4,84248.15902594021
12,20,51,51,1,0,1,64535.65018685771
12,7,44,39,0,0,1,42421.92028650891
15,0,44,24,1,1,3,33292.739270476595
18,37,33,50,1,1,1,103705.12390629889
13,12,46,23,0,1,3,58011.91946630437
13,8,51,33,0,0,0,44852.4661111321
12,27,46,25,1,0,0,75825.96918690078
13,5,23,62,1,0,1,27461.42781599351
18,22,58,40,0,1,1,87209.5563513222
20,35,30,35,1,0,0,99859.63048482135
17,16,22,31,1,0,2,61610.76824474517
13,8,44,53,0,0,0,44625.87652919677
20,11,43,32,0,0,2,75633.01902158764
18,21,28,22,1,1,0,74672.41007175502
12,11,27,63,1,1,4,54423.60348852651
20,5,58,32,0,0,3,58213.53142121558
13,8,50,28,0,0,3,44592.15304007181
15,36,36,19,0,1,4,85132.11683923456
20,2,50,40,1,1,2,57870.14398164822
15,33,23,41,0,0,1,84027.58918356556
14,7,23,35,1,0,1,44817.087344242675
12,9,56,21,0,0,3,52230.038735140144
18,8,27,32,0,1,1,58243.470611691475
17,13,25,29,1,0,2,58525.80227008492
15,36,28,20,0,1,1,92135.5185011446
17,26,27,49,1,0,0,84313.83866544603
17,31,51,53,0,0,4,88926.12462356998
15,3,34,38,0,1,3,41458.43203841667
17,1,37,23,0,0,1,43269.08230350051
19,32,42,19,0,0,2,96929.11361669136
14,20,24,26,0,0,1,65202.3805907233
15,0,46,29,1,0,4,42705.33378858173
12,10,52,61,1,0,0,47972.64134430145
15,0,21,41,1,1,3,34429.003974816456
20,10,57,31,0,0,3,67792.99115445523
19,6,47,58,0,1,2,54818.4372019707
15,1,43,29,0,1,0,36339.08186260149
18,14,40,44,0,1,1,56645.04416886542
14,7,50,27,1,1,1,44930.33435647046
20,25,30,60,1,0,2,85611.57987344883
15,39,47,19,0,1,0,90317.69427208483
13,34,59,48,1,1,2,85153.32970723098
16,20,23,45,0,1,4,71633.53937932129
13,37,35,33,0,1,4,93623.85758401518
17,7,31,18,0,1,1,53002.446738351704
12,31,41,39,1,1,4,85177.91363245396
17,7,54,18,0,1,2,58278.49638834955
15,9,35,48,1,0,3,60172.23448865425
14,22,43,39,1,0,4,71384.53352917085
13,3,54,51,0,0,2,39090.84655287527
18,37,47,29,1,1,3,105874.19526109222
20,29,48,40,0,0,3,86412.69162244488
14,22,40,45,1,1,4,72439.05957424648
17,4,44,29,0,0,0,42489.74595614545
20,20,58,44,0,0,4,78162.58436961906
13,5,50,40,0,0,4,41817.61774249656
18,16,34,18,0,0,0,68359.46938509989
16,24,54,60,0,1,4,92221.26547767791
16,23,57,19,1,0,2,79991.79489652078
18,21,41,61,0,1,0,67698.67859162556
20,12,24,48,0,0,2,64554.63275983225
15,16,32,19,1,0,3,58591.603271919565
20,13,51,42,0,1,0,63325.75769979024
20,33,22,55,0,1,3,97802.05065002824
15,25,34,36,1,1,1,72355.31874037544
14,18,46,45,0,1,1,60347.35208901626
13,25,46,23,1,1,2,76273.97984366087
20,2,49,56,1,0,3,56406.56423533022
13,1,25,36,1,1,3,44606.418398612295
17,27,44,34,0,1,0,75997.22946984226
16,1,47,23,1,1,1,34993.322430736174
16,21,41,32,0,1,2,70443.46941006382
15,6,23,39,1,1,2,44841.15337570491
17,3,34,58,1,1,0,51310.478158745864
16,37,45,51,1,0,0,99164.69594443923
15,38,37,22,0,1,2,97300.4668505581
20,19,28,40,1,1,0,68226.72461583097
17,5,23,22,0,0,3,46355.71116027523
14,8,24,61,1,0,2,40208.617823343615
17,30,25,27,1,0,4,92773.93024699969
12,25,31,21,0,0,1,62812.15296566349
16,35,50,29,1,0,1,93369.33533538444
17,25,28,64,1,0,4,75816.98150239092
19,27,26,27,0,1,4,82479.24751883166
20,4,48,47,0,0,3,55103.256475707465
14,9,33,41,1,1,2,50416.53509122909
13,17,39,22,1,0,0,58608.291902347715
15,14,51,30,1,0,1,63717.190515934635
19,32,41,53,0,0,4,102337.73208391617
19,4,55,26,0,1,2,56800.04481300898
14,36,37,35,1,0,0,90085.91001791805
15,39,59,52,0,0,1,96094.47337234538
14,21,44,48,0,0,2,67757.50780422833
13,21,50,41,1,0,1,67269.64560852402
15,21,54,60,0,0,3,75521.39038775496
17,14,45,21,0,0,1,57642.317103114656
16,16,23,58,0,1,3,64852.33094459262
14,27,39,43,0,0,3,82289.2060978151
13,21,53,61,0,0,3,74592.24468775775
20,20,31,59,1,0,0,76741.07741873282
12,16,35,27,0,0,0,50889.82707132236
20,4,24,58,0,0,3,55732.25218491224
12,17,54,59,0,1,2,61165.692494740164
18,16,46,26,0,0,3,59688.67942491923
17,3,20,18,1,1,2,53514.15664369811
18,6,53,33,1,1,1,51793.892958412456
14,24,51,63,0,0,0,71778.29121148986
14,36,58,30,1,0,2,86323.11730504896
12,39,52,55,0,0,2,98566.62349078491
15,39,50,31,1,1,2,95418.22024078503
13,8,32,57,0,1,4,51133.148047697476
19,18,21,40,0,0,0,73451.2329995414
14,8,49,35,1,0,4,48311.02382100935
18,22,29,45,0,1,1,72880.9944060018
18,30,42,37,1,1,2,92328.83087255587
20,31,52,18,0,1,0,83674.84892412684
17,30,58,29,1,0,0,91459.62682178385
12,16,48,44,1,0,0,56040.68605843448
19,38,49,60,1,0,2,103436.50663335671
12,21,53,30,1,1,3,64043.89271281603
14,34,58,21,0,0,3,87423.13300246805
16,29,36,42,0,0,3,82490.64617779762
19,39,41,23,1,1,4,113675.57506701877
20,36,24,62,0,0,2,97006.12995651059
18,25,30,39,0,1,1,76069.60073316902
20,5,41,62,0,0,4,59478.65643915212
14,33,51,55,1,0,0,93602.70759261369
16,31,43,53,1,0,3,88254.25330813066
19,24,30,20,0,0,0,73861.88544985981
12,12,30,32,0,0,4,50749.504178466865
19,37,36,28,1,0,3,105792.69914719694
18,37,51,51,0,0,2,105150.75596306854
12,1,38,44,0,1,3,28730.001867604846
17,4,46,40,0,1,3,53467.56980645548
12,10,51,34,1,0,3,47688.071703494985
13,10,44,40,1,1,4,45666.357260249984
16,23,47,51,1,1,3,83578.11980300647
13,13,59,38,0,0,4,49190.694799425735
12,29,46,50,0,1,0,69755.87267668123
17,39,33,22,0,0,2,104055.16977088923
19,34,58,34,1,0,3,93330.81501172183
19,20,21,18,1,1,4,72613.34658998885
19,4,36,24,1,0,3,47989.69471914115
17,37,20,20,0,1,3,94612.8876975772
14,1,51,43,1,1,3,38002.6796290265
12,39,38,33,0,1,1,85052.96421382448
13,36,33,33,0,1,2,90040.01417058356
16,33,50,61,1,1,2,97481.40110708181
16,10,37,58,0,1,4,54280.42122365195
12,35,33,31,0,1,0,84590.65445439432
12,10,33,61,1,1,0,61314.66851077733
20,8,43,43,0,0,0,59634.49271169286
13,5,24,44,1,0,3,42502.626581085264
18,33,35,34,1,1,4,95593.17297328082
15,36,24,61,1,1,3,95078.72852986256
18,31,32,21,0,1,1,88297.39359497391
19,11,35,34,1,0,4,55515.09712382172
16,31,34,50,1,1,4,91674.01370500703
12,16,50,47,1,1,4,57765.688352614714
15,3,24,38,0,1,1,35682.800660587476
14,32,40,34,0,1,4,78973.37688167937
16,8,49,28,0,1,1,46619.9787405533
17,33,42,47,1,1,0,101297.6274330758
13,38,57,35,1,1,4,92724.25016150932
18,29,48,37,1,0,3,87739.19297788684
14,19,32,51,0,1,2,70377.69524449996
12,38,51,58,1,0,1,96640.09607394556
14,22,46,45,1,1,0,67696.75275915992
20,34,53,26,0,0,0,93330.71558196662
17,22,52,61,0,1,2,86413.39278271589
17,38,23,48,1,0,4,103407.9429935099
15,22,37,62,1,0,3,71709.8983311487
19,36,25,33,1,1,2,107290.17497578653
16,22,47,48,0,0,4,74260.64118138324
18,38,46,46,0,1,4,100964.95387399224
20,27,45,30,1,1,1,84149.29552184464
16,18,39,40,0,1,3,62037.540886277115
16,29,32,31,0,0,3,84047.19142274433
15,20,47,56,1,0,1,54533.90386643909
17,23,53,19,1,0,4,72859.37790045692
13,20,42,29,0,1,4,65514.05130656329
14,25,29,45,0,1,3,80416.5100617163
12,35,49,49,0,0,3,90402.21113040125
13,25,41,41,0,1,3,79639.63439306236
13,32,24,54,1,1,3,83623.43130525683
19,35,28,46,0,0,4,109986.64372925441
19,3,23,59,1,1,3,44792.141444641646
13,8,20,35,0,1,4,42287.9293961301
17,7,53,20,1,0,1,57163.02076326533
16,1,45,30,0,0,0,41129.35625266786
14,28,37,30,1,0,1,73458.71251488374
16,22,35,59,1,1,1,76824.98349770854
16,5,42,46,1,1,2,47184.11142805321
16,35,55,19,0,1,1,90382.43421720962
14,20,45,45,0,0,2,76920.29389474777
14,21,21,21,0,1,2,70207.27960690817
15,8,24,22,0,0,2,50679.52085108494
18,33,48,56,1,1,1,99761.7336838996
13,25,23,58,0,1,0,65315.919532092674
15,0,54,22,1,1,2,35231.1008542331
15,35,41,25,1,1,3,95239.86151423221
12,4,27,51,0,1,3,44095.320355860356
19,21,40,42,1,1,4,86032.75392423687
12,3,27,44,1,1,3,35956.54909584883
19,1,24,24,0,0,3,41483.03839559395
18,15,40,53,0,1,2,70750.81672770574
20,15,46,49,1,0,1,65459.356946874184
19,21,57,38,0,1,3,78472.83587531094
16,0,24,64,1,0,1,46873.19566596605
19,14,40,35,0,0,0,62945.01448343723
14,23,27,19,0,0,3,72421.40601392563
18,3,41,63,1,1,0,40707.51954081568
15,17,37,59,0,0,0,62829.51182844358
16,16,23,22,0,0,4,57192.49266525105
20,6,23,61,0,0,1,47032.52898604936
18,9,56,59,1,1,1,58534.9769670898
15,0,34,55,1,0,4,41007.698972217244
17,1,57,45,0,0,2,44398.59691999872
18,21,46,48,1,0,4,80433.26369963949
20,31,40,61,1,0,4,101683.50791777085
15,28,23,41,1,1,4,83696.31659442482
14,34,30,50,0,0,0,85706.02666216038
19,16,38,56,0,0,1,72585.91517155513
12,11,38,29,0,0,2,40765.08794340538
20,23,46,56,1,0,3,80281.3652560528
12,29,59,26,1,0,3,73029.77892383165
13,29,47,32,0,1,3,79417.49268078245
19,19,24,40,0,0,2,77653.34163966293
20,6,44,61,0,1,3,69133.77155472466
18,37,22,62,0,0,2,102119.40805610083
14,6,45,39,1,0,3,39546.923145405824
18,29,29,53,0,1,3,90819.81340295041
17,11,43,27,1,1,2,63749.072197442816
13,30,48,45,0,1,1,77970.28085626161
14,17,26,52,0,0,2,60074.64715069114
16,1,42,46,1,1,2,48822.67132061513
15,32,46,22,0,1,4,86891.56160810681
13,10,28,21,0,0,0,45977.95592359076
15,33,22,32,1,0,0,83415.70272270132
19,15,32,47,1,0,1,74697.18620424323
16,34,25,43,0,0,1,82073.09819053957
16,32,57,40,1,1,1,89771.62952585735
14,20,40,56,1,1,0,65565.35107518235
19,19,38,46,0,1,1,72296.39721422193
17,7,44,39,0,0,1,46923.92968790811
13,25,58,52,0,0,2,81463.93851487804
13,32,23,64,1,0,2,82014.21877580306
20,25,41,35,1,0,0,81786.43009028381
18,36,24,52,0,1,2,102426.83582697829
20,29,20,63,0,1,1,91703.47364391988
17,30,36,50,0,0,2,79374.58336243086
16,32,28,24,0,0,4,77883.30520583886
12,10,28,51,1,0,2,47572.613021090256
17,4,43,27,0,0,0,49120.793366267084
17,1,29,41,1,1,1,43413.63235158828
14,12,39,42,1,0,1,47812.57229447241
14,17,36,61,0,1,0,67132.35705507724
14,25,32,44,1,0,2,70648.30521284469
14,24,48,23,1,0,1,83000.76015605502
18,13,55,25,1,0,1,63878.71863613104
13,4,42,38,0,0,4,44514.41940875669
13,1,46,58,0,0,0,42323.096184947724
14,3,37,36,0,0,2,41829.74410869089
18,11,37,51,0,0,2,61375.921389129675
14,10,28,56,0,0,1,54635.9843369179
18,3,22,60,0,1,3,48590.34732840737
20,8,26,40,1,0,4,62585.083658008516
15,9,34,30,1,0,4,52162.18350443347
18,26,49,59,1,0,4,88600.84338369017
20,5,28,64,1,1,1,61791.221084394965
19,14,46,56,1,1,0,63534.45261344717
19,30,55,45,1,0,0,90792.37408273114
20,21,37,23,1,0,4,78312.42782145504
16,5,50,29,1,1,3,55323.88402212132
16,32,36,20,0,1,3,87141.99826916942
14,28,25,37,0,1,2,72720.69169041784
16,20,58,58,1,0,3,65669.86811452541
19,29,44,59,1,0,4,100128.02599897589
16,20,57,62,0,1,2,74479.67160386649
15,35,57,25,0,1,4,92522.85682539435
19,21,50,43,0,0,0,77487.15792926331
18,19,48,55,1,0,4,83070.762562847
17,21,59,45,1,0,2,79575.47159033344
16,39,28,52,0,0,4,90825.667638568
16,10,20,61,1,1,1,59036.468917517275
13,30,35,58,1,0,2,72631.79066722601
15,39,57,58,0,0,3,104509.47061166776
19,12,42,60,0,1,0,63186.60245138112
19,17,27,55,0,0,3,76376.24491318465
12,21,31,19,1,1,4,68435.70203978877
13,16,29,24,0,1,3,54278.61262055355
16,37,35,58,0,0,2,96960.17863475678
20,24,43,42,0,0,1,85502.39987308563
18,31,58,49,1,1,3,92199.43986935858
16,14,27,29,1,1,4,58658.11260264579
12,12,30,28,1,0,3,52600.87877124058
17,25,45,27,0,0,3,86661.5971180409
19,10,26,52,1,0,2,56333.35764361836
18,12,34,61,1,1,4,69129.51179167836
13,32,34,21,0,0,4,80698.98924056816
16,36,22,59,1,1,1,98501.54258834502
15,37,35,19,1,0,2,95222.76128930965
20,0,34,61,1,1,2,52725.18091427307
12,38,44,45,1,1,0,83311.3798719333
17,26,52,60,1,1,1,94554.65103996494
14,35,33,63,1,0,1,90048.944484443
20,31,43,64,1,0,4,98329.0923701992
16,14,30,31,1,1,4,66206.32247242377
17,30,22,61,0,0,1,77568.3391511011
20,5,28,46,0,1,2,59786.18638035771
20,24,25,19,0,1,0,85406.26344754174
19,17,50,51,0,1,4,69733.525867245
20,21,35,50,0,1,0,81575.29227105297
15,30,30,37,0,0,1,81290.23644167821
17,35,36,64,0,0,2,98542.442391467
16,8,22,47,1,0,0,43475.34712520322
16,2,38,59,1,0,3,52865.9895387853
15,32,43,43,1,1,1,91440.65918544897
13,26,27,37,1,1,2,68346.08741426108
17,0,55,18,1,1,1,40649.07662483781
20,8,59,18,0,0,1,65154.34449353002
12,4,21,42,0,0,0,37290.528890733396
18,14,42,50,1,0,0,62946.39094237174
17,8,59,40,1,1,3,59771.043058294956
14,27,49,28,1,0,4,77476.35786083018
12,12,44,61,0,0,3,47312.168716592925
15,23,26,32,0,0,2,69898.01320654304
20,9,47,31,1,0,2,65474.402747208944
13,21,36,18,0,1,1,60432.941079387514
14,38,51,50,1,0,0,97714.01192674434
13,21,20,23,1,1,1,68162.84335957616
13,36,46,40,0,1,4,94808.7449362353
19,38,55,43,1,1,1,108492.63459421265
14,19,26,20,0,0,2,56026.48964509057
18,9,22,63,1,1,2,58334.2246591735
19,9,49,23,1,1,3,62835.27691641322
14,25,20,57,0,0,1,72505.14113257747
13,24,53,42,0,1,0,75103.44951761926
19,27,57,64,0,1,4,92140.79254438145
14,12,55,34,1,0,4,63237.48114986987
18,14,52,45,1,0,0,71249.15278194837
12,5,35,49,1,0,4,40264.32410474737
17,11,57,46,1,0,0,55084.75112199201
20,18,30,40,1,0,0,78440.46387805462
14,31,27,58,0,0,3,90274.49496533198
18,10,20,33,0,0,1,54640.41952324033
17,37,33,49,1,1,2,101745.03973715987
19,32,49,43,0,0,2,100431.82962955443
14,1,40,50,0,0,1,31001.932871751156
14,14,40,36,1,1,4,67793.82843400548
15,35,53,58,0,1,0,91189.50767956859
14,4,57,34,1,0,2,52718.09555585127
20,14,45,55,1,1,3,77296.05240351605
15,9,33,31,0,0,4,53808.4307148745
17,16,59,35,0,1,3,77772.50756935767
19,33,54,38,1,0,2,100045.1125238111
19,23,37,63,1,1,1,89775.39675373539
16,9,39,56,1,0,1,59432.26494417202
16,29,28,59,0,1,3,83357.8417434322
17,2,52,56,1,1,4,45782.01103529875
18,36,23,45,1,1,2,105685.11402024512
18,2,23,37,1,1,0,46391.56863588978
15,39,35,23,1,0,1,98867.0172181098
17,4,45,43,0,0,3,52351.63458042983
18,27,25,23,1,1,2,86307.15028931957
16,13,56,56,0,1,4,68637.49759409815
16,38,41,43,1,1,0,97798.9038059874
13,10,58,34,1,1,0,58498.564588518464
18,7,26,57,1,0,1,61458.61599920394
17,36,49,19,1,0,0,93221.09704377019
12,7,29,38,0,0,2,39602.96727048497
15,11,34,24,0,0,1,47119.220879128465
14,14,25,61,0,0,1,66401.32716267886
14,18,43,37,1,0,1,62470.07559811123
18,27,21,20,1,1,2,85733.22575036509
15,6,59,53,0,1,3,49596.2670811678
19,39,34,60,0,1,0,107268.17039679071
20,6,40,61,0,0,0,61975.52871210247
14,29,37,36,1,0,3,87276.08768969565
16,17,24,47,1,0,1,70412.65386191715
15,23,44,28,0,0,4,66771.32145384364
17,5,55,30,0,1,2,55017.47483818016
15,3,29,50,0,1,1,52081.984479030914
19,2,42,55,1,0,1,49798.92570007206
14,5,43,19,1,0,1,49420.332532156724
16,25,29,63,1,0,0,73613.74371631021
12,37,25,40,1,0,0,89002.93487551152
17,10,32,37,1,1,4,59572.24753914744
16,28,40,47,0,1,2,74193.89847807665
19,19,51,32,0,0,1,72186.95435393664
20,9,34,19,1,1,0,65104.03832292656
19,25,21,47,0,0,3,86274.62727429399
19,26,34,42,1,0,0,84389.60357659713
14,13,36,21,0,1,1,58019.87598160579
15,35,39,18,0,1,1,81652.41435807699
15,11,25,25,0,1,0,50532.946875243106
16,22,34,31,1,1,3,70106.3787709504
20,20,36,28,0,1,3,69634.62795388931
20,7,45,41,1,0,1,64430.82973611148
12,38,41,41,0,0,0,90672.13339550735
19,8,28,49,0,0,2,56670.17618356692
12,23,31,42,0,0,2,63896.95908788773
13,30,41,63,0,0,1,73793.91823372371
18,24,42,45,0,1,3,81628.07919240448
19,16,56,33,0,0,2,74722.71767425638
12,28,33,59,1,1,0,72603.25323247939
14,2,43,56,1,1,4,49968.577567561064
18,20,27,33,1,0,4,67727.4209387845
20,7,45,53,1,0,3,52279.322678724086
19,13,51,29,1,0,4,69084.22534224353
19,38,47,29,1,1,0,106758.30217495971
20,15,51,51,0,0,1,74962.48893027079
14,17,41,55,0,1,1,56643.12065517936
19,30,28,37,0,0,0,87659.33617641687
12,10,22,64,1,0,1,49520.869256673126
19,37,44,32,1,0,0,105558.24652661968
18,19,58,39,0,1,0,64604.12959367159
19,3,31,33,0,1,4,51431.76807611083
12,19,48,41,0,1,4,65402.38191211511
17,30,22,20,0,0,3,79657.86590271951
18,19,42,18,1,0,4,75152.44640885126
16,10,42,61,0,1,1,53445.096497729355
16,0,37,64,1,0,4,48154.08329783926
18,17,30,55,1,1,0,76445.45649769307
14,38,55,34,0,0,4,91055.94293745555
17,32,45,58,1,1,1,88392.29462970492
18,35,27,38,1,0,3,103146.85277576624
12,17,47,62,0,1,2,62971.792691369745
13,30,37,64,1,0,0,83092.5517188044
15,34,32,30,1,1,1,82991.58708277703
19,38,55,19,0,1,1,105313.01868720051
17,37,59,19,0,1,2,99128.71840771068
12,14,31,60,0,0,3,59558.246570274714
16,5,41,42,0,1,0,50745.67606970523
18,7,21,45,0,0,3,53349.5795118633
17,39,59,43,1,1,2,101403.75481422049
20,21,47,52,0,1,0,84698.7273361441
19,0,32,45,0,1,4,50389.72832050998
15,12,52,50,1,1,3,52818.85398311797
16,23,22,35,1,0,4,71030.35303978523
18,20,53,31,1,0,0,79112.84479124588
19,3,42,58,0,1,2,44153.03100200023
16,6,51,26,0,0,4,46350.94873444297
